record_timestamp,devtmpfs,sda1,cs_root,tmpfs_root,usr,nice,sys,iowait,irq,soft,steal,guest,gnice,idle,mem_total,mem_used,mem_free,mem_shared,mem_buffcached,mem_available,swap_total,swap_used,swap_free
2024-02-29 16:20:41.236+02,0,318732,5255224,5255136,10.42,0,8.8,0.51,0,2.67,0,0,0,77.6,3747016,2116908,210532,8728,1642516,1624136,1048572,0,1048572
2024-02-29 16:20:45.249+02,0,318732,5255256,5255256,10.44,0,8.83,0.51,0,2.69,0,0,0,77.54,3747016,2124768,203004,8728,1642500,1616512,1048572,0,1048572
2024-02-29 16:20:51.28+02,0,318732,5255820,5255576,10.42,0,8.84,0.51,0,2.69,0,0,0,77.54,3747016,2141268,210632,8728,1642616,1603476,1048572,0,1048572
2024-02-29 16:20:56.294+02,0,318732,5255536,5255528,10.42,0,8.86,0.5,0,2.69,0,0,0,77.53,3747016,2140996,191676,8728,1642516,1605004,1048572,0,1048572
2024-02-29 16:21:01.351+02,0,318732,5255284,5255220,10.4,0,8.88,0.5,0,2.69,0,0,0,77.53,3747016,2159496,189872,8728,1642628,1601884,1048572,0,1048572
2024-02-29 16:21:06.37+02,0,318732,5255284,5255284,10.39,0,8.89,0.5,0,2.7,0,0,0,77.52,3747016,2135176,199296,8728,1642600,1606560,1048572,0,1048572
2024-02-29 16:21:11.396+02,0,318732,5255100,5255212,10.37,0,8.91,0.5,0,2.7,0,0,0,77.52,3747016,2136616,194260,8728,1642796,1604008,1048572,0,1048572
2024-02-29 16:21:16.424+02,0,318732,5256752,5256740,10.39,0,8.94,0.49,0,2.71,0,0,0,77.46,3747016,2140428,191368,8728,1642792,1602144,1048572,0,1048572
2024-02-29 16:21:21.427+02,0,318732,5256900,5256772,10.37,0,8.95,0.49,0,2.71,0,0,0,77.47,3747016,2163748,171676,8728,1643096,1579576,1048572,0,1048572
2024-02-29 16:21:26.484+02,0,318732,5256900,5256900,10.35,0,8.97,0.49,0,2.71,0,0,0,77.47,3747016,2170724,161276,8728,1643192,1571472,1048572,0,1048572
2024-02-29 16:21:31.471+02,0,318732,5256704,5256876,10.33,0,8.99,0.49,0,2.71,0,0,0,77.47,3747016,2154732,177364,8728,1643400,1585696,1048572,0,1048572
2024-02-29 16:21:36.503+02,0,318732,5256736,5256728,10.31,0,9,0.49,0,2.72,0,0,0,77.48,3747016,2166320,166948,8728,1643264,1577884,1048572,0,1048572
2024-02-29 16:21:41.524+02,0,318732,5256380,5256584,10.3,0,9.02,0.48,0,2.72,0,0,0,77.48,3747016,2172196,159272,8728,1643464,1568360,1048572,0,1048572
2024-02-29 16:21:46.555+02,0,318732,5256128,5256128,10.3,0,9.04,0.48,0,2.73,0,0,0,77.44,3747016,2164564,161872,8728,1643512,1573072,1048572,0,1048572
2024-02-29 16:21:51.574+02,0,318732,5256188,5256116,10.28,0,9.06,0.48,0,2.73,0,0,0,77.44,3747016,2178068,175336,8728,1643308,1565728,1048572,0,1048572
2024-02-29 16:21:56.637+02,0,318732,5256200,5256172,10.26,0,9.07,0.48,0,2.73,0,0,0,77.46,3747016,2177360,156340,8728,1643288,1565236,1048572,0,1048572
2024-02-29 16:22:01.656+02,0,318732,5256264,5256264,10.24,0,9.08,0.48,0,2.73,0,0,0,77.46,3747016,2186744,169516,8728,1643408,1558664,1048572,0,1048572
2024-02-29 16:22:06.669+02,0,318732,5256264,5256264,10.23,0,9.09,0.47,0,2.73,0,0,0,77.47,3747016,2175416,175828,8728,1643544,1571168,1048572,0,1048572
2024-02-29 16:22:11.693+02,0,318732,5256184,5256172,10.21,0,9.1,0.47,0,2.74,0,0,0,77.48,3747016,2169880,177116,8728,1643512,1589020,1048572,0,1048572
2024-02-29 16:22:16.703+02,0,318732,5256300,5256292,10.2,0,9.12,0.47,0,2.75,0,0,0,77.46,3747016,2176200,154724,8728,1643536,1566200,1048572,0,1048572
2024-02-29 16:22:22.733+02,0,318732,5256444,5256444,10.22,0,9.14,0.47,0,2.75,0,0,0,77.43,3747016,2173812,163524,8728,1643612,1573360,1048572,0,1048572
2024-02-29 16:22:27.764+02,0,318732,5256384,5256384,10.2,0,9.15,0.47,0,2.75,0,0,0,77.43,3747016,2173804,177088,8728,1643816,1587316,1048572,0,1048572
2024-02-29 16:22:32.781+02,0,318732,5256260,5256248,10.18,0,9.16,0.47,0,2.75,0,0,0,77.44,3747016,2184716,169572,8728,1643880,1579736,1048572,0,1048572
2024-02-29 16:22:37.792+02,0,318732,5256268,5256240,10.15,0,9.14,0.46,0,2.74,0,0,0,77.52,3747016,2181972,171832,8728,1643756,1580148,1048572,0,1048572
2024-02-29 16:22:42.816+02,0,318732,5256332,5256332,10.13,0,9.14,0.46,0,2.74,0,0,0,77.52,3747016,2186676,142668,8728,1643784,1554944,1048572,0,1048572
2024-02-29 16:22:47.857+02,0,318732,5258420,5258420,10.11,0,9.15,0.46,0,2.74,0,0,0,77.52,3747016,2166336,166728,8728,1643920,1577704,1048572,0,1048572
2024-02-29 16:22:52.884+02,0,318732,5258660,5258652,10.1,0,9.16,0.46,0,2.74,0,0,0,77.54,3747016,2185240,148756,8728,1644312,1560672,1048572,0,1048572
2024-02-29 16:22:57.906+02,0,318732,5258716,5258708,10.07,0,9.17,0.46,0,2.74,0,0,0,77.56,3747016,2176652,158452,8728,1644884,1569028,1048572,0,1048572
2024-02-29 16:23:02.928+02,0,318732,5258496,5258496,10.05,0,9.18,0.45,0,2.74,0,0,0,77.58,3747016,2163504,161324,8728,1644092,1577156,1048572,0,1048572
2024-02-29 16:23:07.944+02,0,318732,5258496,5258496,10.03,0,9.19,0.45,0,2.74,0,0,0,77.59,3747016,2166104,165340,8728,1645588,1576324,1048572,0,1048572
2024-02-29 16:23:12.964+02,0,318732,5258348,5258340,10.01,0,9.2,0.45,0,2.74,0,0,0,77.6,3747016,2178344,151192,8728,1644320,1563168,1048572,0,1048572
2024-02-29 16:23:18.018+02,0,318732,5258444,5258436,9.99,0,9.21,0.45,0,2.74,0,0,0,77.61,3747016,2181388,143044,8728,1646604,1558372,1048572,0,1048572
2024-02-29 16:23:23.07+02,0,318732,5258584,5258584,9.99,0,9.23,0.45,0,2.74,0,0,0,77.58,3747016,2188428,159916,8728,1646832,1556212,1048572,0,1048572
2024-02-29 16:36:18.216+02,0,318732,5244740,5244740,14.41,0,7.47,1.78,0,2.94,0,0,0,73.36,3747012,1952840,429216,8736,1598712,1798604,1048572,0,1048572
2024-02-29 16:36:23.272+02,0,318732,5244820,5244820,14.85,0,7.66,1.77,0,3.03,0,0,0,72.64,3747012,1964404,405116,8736,1591780,1792068,1048572,0,1048572
2024-02-29 16:36:27.612+02,0,318732,5260712,5260712,15.07,0,7.83,1.75,0,3.08,0,0,0,72.25,3747012,1995908,365532,8736,1618512,1748140,1048572,0,1048572
2024-02-29 16:36:32.745+02,0,318732,5260860,5260860,14.99,0,7.9,1.71,0,3.09,0,0,0,72.27,3747012,1985844,380188,8736,1619220,1762416,1048572,0,1048572
2024-02-29 16:36:38.78+02,0,318732,5260780,5260780,14.89,0,7.98,1.68,0,3.09,0,0,0,72.31,3747012,1978928,381956,8736,1617316,1768160,1048572,0,1048572
2024-02-29 16:36:43.813+02,0,318732,5259348,5259344,14.87,0,8.07,1.65,0,3.12,0,0,0,72.27,3747012,1981340,390724,8736,1617892,1769224,1048572,0,1048572
2024-02-29 16:36:48.844+02,0,318732,5259912,5259908,14.77,0,8.14,1.62,0,3.12,0,0,0,72.32,3747012,1967436,404772,8736,1617700,1781784,1048572,0,1048572
2024-02-29 16:36:53.887+02,0,318732,5260052,5260052,14.97,0,8.27,1.6,0,3.14,0,0,0,71.95,3747012,1994548,380220,8736,1618604,1761896,1048572,0,1048572
2024-02-29 16:36:58.963+02,0,318732,5259908,5259908,15.49,0,8.44,1.59,0,3.23,0,0,0,71.21,3747012,1994124,376004,8736,1621016,1759500,1048572,0,1048572
2024-02-29 16:37:05.002+02,0,318732,5259128,5259124,15.87,0,8.65,1.56,0,3.33,0,0,0,70.49,3747012,1993708,356516,8736,1623704,1761416,1048572,0,1048572
2024-02-29 16:37:10.007+02,0,318732,5259160,5259156,16.25,0,8.86,1.57,0,3.39,0,0,0,69.86,3747012,2031196,330328,8736,1627564,1720084,1048572,0,1048572
2024-02-29 16:37:15.088+02,0,318732,5259336,5259336,16.65,0,9.03,1.58,0,3.42,0,0,0,69.29,3747012,2024288,314024,8736,1633416,1728000,1048572,0,1048572
2024-02-29 16:37:20.169+02,0,318732,5259360,5259360,16.72,0,9.15,1.58,0,3.46,0,0,0,69.06,3747012,2037564,292828,8736,1638568,1691616,1048572,0,1048572
2024-02-29 16:37:25.241+02,0,318732,5259208,5259204,16.87,0,9.26,1.58,0,3.48,0,0,0,68.82,3747012,2048204,296220,8736,1644280,1701536,1048572,0,1048572
2024-02-29 16:37:30.29+02,0,318732,5259216,5259216,16.7,0,9.3,1.55,0,3.47,0,0,0,68.96,3747012,2056212,288924,8736,1643436,1696024,1048572,0,1048572
2024-02-29 16:37:35.292+02,0,318732,5259740,5259740,16.6,0,9.34,1.53,0,3.47,0,0,0,69.07,3747012,2042012,290008,8736,1644596,1691540,1048572,0,1048572
2024-02-29 16:37:41.439+02,0,318732,5260008,5260008,16.46,0,9.38,1.51,0,3.47,0,0,0,69.15,3747012,2057500,280656,8736,1644908,1688936,1048572,0,1048572
2024-02-29 16:37:46.456+02,0,318732,5259924,5259924,16.34,0,9.41,1.49,0,3.47,0,0,0,69.29,3747012,2045264,286824,8736,1643508,1704504,1048572,0,1048572
2024-02-29 16:37:51.647+02,0,318732,5259956,5259956,16.2,0,9.44,1.46,0,3.45,0,0,0,69.4,3747012,2056988,293936,8736,1643292,1692780,1048572,0,1048572
2024-02-29 16:37:56.709+02,0,318732,5260088,5260088,16.18,0,9.51,1.44,0,3.47,0,0,0,69.39,3747012,2060324,280096,8736,1642640,1690244,1048572,0,1048572
2024-02-29 16:38:01.79+02,0,318732,5260112,5260112,16.07,0,9.55,1.42,0,3.46,0,0,0,69.49,3747012,2060296,289168,8736,1642620,1692224,1048572,0,1048572
2024-02-29 16:38:06.761+02,0,318732,5259956,5259956,15.95,0,9.58,1.4,0,3.46,0,0,0,69.63,3747012,2049824,281908,8736,1643012,1682604,1048572,0,1048572
2024-02-29 16:38:11.778+02,0,318732,5259968,5259964,15.82,0,9.62,1.38,0,3.46,0,0,0,69.63,3747012,2063884,276556,8736,1645240,1684280,1048572,0,1048572
2024-02-29 16:38:16.799+02,0,318732,5260788,5260788,15.81,0,9.66,1.37,0,3.46,0,0,0,69.72,3747012,2057192,266080,8736,1645200,1692748,1048572,0,1048572
2024-02-29 16:38:21.843+02,0,318732,5260488,5260488,15.68,0,9.68,1.35,0,3.45,0,0,0,69.86,3747012,2062912,280640,8736,1645876,1684380,1048572,0,1048572
2024-02-29 16:38:26.829+02,0,318732,5260428,5260428,15.63,0,9.7,1.33,0,3.44,0,0,0,69.92,3747012,2058952,288740,8736,1645956,1690532,1048572,0,1048572
2024-02-29 16:38:31.847+02,0,318732,5260460,5260460,15.49,0,9.73,1.31,0,3.43,0,0,0,70.05,3747012,2070144,272432,8736,1645704,1676384,1048572,0,1048572
2024-02-29 16:38:36.877+02,0,318732,5260572,5260572,15.36,0,9.74,1.29,0,3.42,0,0,0,70.19,3747012,2058160,281328,8736,1646248,1690080,1048572,0,1048572
2024-02-29 16:38:42.909+02,0,318732,5260596,5260596,15.27,0,9.76,1.28,0,3.41,0,0,0,70.27,3747012,2068616,279304,8736,1646752,1678464,1048572,0,1048572
2024-02-29 16:38:47.935+02,0,318732,5259688,5259684,15.19,0,9.79,1.26,0,3.41,0,0,0,70.36,3747012,2058396,267892,8736,1645876,1690012,1048572,0,1048572
2024-02-29 16:38:52.968+02,0,318732,5259680,5259616,15.07,0,9.81,1.24,0,3.41,0,0,0,70.49,3747012,2046824,280328,8736,1645432,1687116,1048572,0,1048572
2024-02-29 16:38:57.996+02,0,318732,5259684,5259684,14.96,0,9.82,1.23,0,3.4,0,0,0,70.6,3747012,2054632,288808,8736,1645620,1693848,1048572,0,1048572
2024-02-29 16:39:03.03+02,0,318732,5259684,5259684,14.85,0,9.84,1.21,0,3.4,0,0,0,70.71,3747012,2056536,273976,8736,1645452,1694388,1048572,0,1048572
2024-02-29 16:39:08.025+02,0,318732,5261696,5261692,14.74,0,9.85,1.2,0,3.38,0,0,0,70.84,3747012,2054380,287272,8736,1645612,1693712,1048572,0,1048572
2024-02-29 16:39:13.042+02,0,318732,5261852,5261724,14.63,0,9.87,1.19,0,3.38,0,0,0,70.94,3747012,2045852,278324,8736,1645928,1703740,1048572,0,1048572
2024-02-29 16:39:18.059+02,0,318732,5261932,5261932,14.5,0,9.83,1.17,0,3.35,0,0,0,71.17,3747012,2062744,282516,8736,1645820,1687280,1048572,0,1048572
2024-02-29 16:39:23.08+02,0,318732,5261932,5261932,14.37,0,9.81,1.16,0,3.34,0,0,0,71.34,3747012,2064852,278380,8736,1643976,1684628,1048572,0,1048572
2024-02-29 16:39:28.117+02,0,318732,5261740,5261736,14.32,0,9.81,1.14,0,3.33,0,0,0,71.41,3747012,2059928,287700,8736,1643952,1692940,1048572,0,1048572
2024-02-29 16:39:33.294+02,0,318732,5261892,5261892,14.2,0,9.79,1.13,0,3.32,0,0,0,71.55,3747012,2097488,269196,8736,1643420,1653636,1048572,0,1048572
2024-02-29 16:39:38.305+02,0,318732,5261916,5261916,14.11,0,9.79,1.12,0,3.3,0,0,0,71.69,3747012,2069152,254376,8736,1643568,1663168,1048572,0,1048572
2024-02-29 16:39:43.325+02,0,318732,5262060,5262236,14.03,0,9.79,1.11,0,3.29,0,0,0,71.79,3747012,2086608,262380,8736,1643992,1663316,1048572,0,1048572
2024-02-29 16:39:48.341+02,0,318732,5262144,5262144,13.92,0,9.78,1.09,0,3.27,0,0,0,71.96,3747012,2062796,260144,8736,1643824,1667628,1048572,0,1048572
2024-02-29 16:39:53.363+02,0,318732,5262296,5262296,13.81,0,9.76,1.08,0,3.26,0,0,0,72.11,3747012,2073244,270332,8736,1643872,1680896,1048572,0,1048572
2024-02-29 16:39:58.386+02,0,318732,5262256,5262256,13.75,0,9.76,1.07,0,3.25,0,0,0,72.18,3747012,2072072,273020,8736,1643864,1681052,1048572,0,1048572
2024-02-29 16:40:03.418+02,0,318732,5262104,5262508,13.65,0,9.76,1.06,0,3.23,0,0,0,72.32,3747012,2083352,257036,8736,1644024,1666168,1048572,0,1048572
2024-02-29 16:40:08.451+02,0,318732,5262160,5262156,13.56,0,9.74,1.05,0,3.22,0,0,0,72.45,3747012,2062268,261264,8736,1644120,1671396,1048572,0,1048572
2024-02-29 16:40:13.848+02,0,318732,5261968,5261968,13.46,0,9.74,1.04,0,3.21,0,0,0,72.56,3747012,2108124,230308,8736,1644068,1646816,1048572,0,1048572
2024-02-29 16:40:18.874+02,0,318732,5262008,5262008,13.41,0,9.72,1.03,0,3.19,0,0,0,72.66,3747012,2117672,218140,8736,1644596,1633748,1048572,0,1048572
2024-02-29 16:40:23.904+02,0,318732,5261816,5261812,13.31,0,9.71,1.02,0,3.17,0,0,0,72.8,3747012,2119736,225592,8736,1644740,1636508,1048572,0,1048572
2024-02-29 16:40:29.93+02,0,318732,5261848,5261844,13.21,0,9.7,1.01,0,3.17,0,0,0,72.88,3747012,2111920,229452,8736,1644536,1642132,1048572,0,1048572
2024-02-29 16:40:34.964+02,0,318732,5261932,5261868,13.18,0,9.69,1,0,3.15,0,0,0,73,3747012,2092396,250652,8736,1647008,1658128,1048572,0,1048572
2024-02-29 16:40:39.994+02,0,318732,5261912,5261912,13.08,0,9.67,0.98,0,3.14,0,0,0,73.14,3747012,2082856,268036,8736,1644932,1675592,1048572,0,1048572
2024-02-29 16:40:45.021+02,0,318732,5261832,5261828,13.06,0,9.68,0.97,0,3.12,0,0,0,73.17,3747012,2079100,261180,8736,1645536,1670400,1048572,0,1048572
2024-02-29 16:40:50.04+02,0,318732,5261904,5261900,12.97,0,9.67,0.97,0,3.11,0,0,0,73.29,3747012,2097072,249268,8736,1648396,1657592,1048572,0,1048572
2024-02-29 16:40:55.044+02,0,318732,5262028,5262028,12.9,0,9.65,0.96,0,3.1,0,0,0,73.4,3747012,2072772,258612,8736,1648624,1683752,1048572,0,1048572
2024-02-29 16:41:00.062+02,0,318732,5262028,5262028,12.83,0,9.64,0.95,0,3.08,0,0,0,73.51,3747012,2095908,249360,8736,1645500,1658816,1048572,0,1048572
2024-02-29 16:41:05.097+02,0,318732,5261928,5261924,12.79,0,9.64,0.94,0,3.08,0,0,0,73.56,3747012,2073400,253764,8736,1645256,1663292,1048572,0,1048572
2024-02-29 16:41:10.111+02,0,318732,5261960,5261956,12.73,0,9.64,0.93,0,3.06,0,0,0,73.65,3747012,2082608,255368,8736,1645048,1665044,1048572,0,1048572
2024-02-29 16:41:15.119+02,0,318732,5262100,5262100,12.65,0,9.64,0.92,0,3.06,0,0,0,73.71,3747012,2083716,241028,8736,1645068,1651412,1048572,0,1048572
2024-02-29 16:41:20.133+02,0,318732,5263152,5263152,12.61,0,9.63,0.91,0,3.04,0,0,0,73.81,3747012,2071264,257652,8736,1646116,1668220,1048572,0,1048572
2024-02-29 16:41:25.165+02,0,318732,5262944,5262940,12.53,0,9.62,0.9,0,3.03,0,0,0,73.92,3747012,2076288,251500,8736,1645832,1681748,1048572,0,1048572
2024-02-29 16:41:30.186+02,0,318732,5262976,5262972,12.45,0,9.61,0.9,0,3.01,0,0,0,74.04,3747012,2090692,249940,8736,1646240,1659232,1048572,0,1048572
2024-02-29 16:41:36.202+02,0,318732,5263188,5263188,12.43,0,9.62,0.89,0,3.01,0,0,0,74.04,3747012,2086848,254044,8736,1651256,1664732,1048572,0,1048572
2024-02-29 16:41:41.216+02,0,318732,5263188,5263188,12.38,0,9.62,0.88,0,3,0,0,0,74.13,3747012,2089220,253484,8736,1648600,1662332,1048572,0,1048572
2024-02-29 16:41:46.231+02,0,318732,5263344,5263340,12.31,0,9.61,0.87,0,2.99,0,0,0,74.21,3747012,2093040,243272,8736,1648760,1653472,1048572,0,1048572
2024-02-29 16:41:51.272+02,0,318732,5262276,5262268,12.24,0,9.6,0.86,0,2.98,0,0,0,74.31,3747012,2084156,256584,8736,1648840,1664972,1048572,0,1048572
2024-02-29 16:41:56.275+02,0,318732,5262360,5262360,12.18,0,9.59,0.86,0,2.97,0,0,0,74.4,3747012,2083200,258992,8736,1649996,1668528,1048572,0,1048572
2024-02-29 16:42:01.32+02,0,318732,5262360,5262360,12.11,0,9.59,0.85,0,2.96,0,0,0,74.49,3747012,2077020,262900,8736,1647880,1672492,1048572,0,1048572
2024-02-29 16:42:06.353+02,0,318732,5261880,5261872,12.04,0,9.6,0.84,0,2.96,0,0,0,74.53,3747012,2084500,254668,8736,1647728,1662592,1048572,0,1048572
2024-02-29 16:42:11.413+02,0,318732,5266040,5266040,12,0,9.6,0.83,0,2.95,0,0,0,74.62,3747012,2092544,243512,8736,1648264,1653460,1048572,0,1048572
2024-02-29 16:42:16.413+02,0,318732,5266148,5266148,11.93,0,9.59,0.83,0,2.94,0,0,0,74.71,3747012,2080940,255724,8736,1646284,1665068,1048572,0,1048572
2024-02-29 16:42:21.432+02,0,318732,5266172,5266172,11.87,0,9.58,0.82,0,2.93,0,0,0,74.81,3747012,2081252,259412,8736,1646152,1669908,1048572,0,1048572
2024-02-29 16:42:26.48+02,0,318732,5266032,5266028,11.81,0,9.57,0.82,0,2.92,0,0,0,74.88,3747012,2064856,259424,8736,1646432,1669564,1048572,0,1048572
2024-02-29 16:42:31.511+02,0,318732,5266084,5266084,11.76,0,9.57,0.81,0,2.91,0,0,0,74.97,3747012,2080804,257724,8736,1646128,1668368,1048572,0,1048572
2024-02-29 16:42:36.526+02,0,318732,5266140,5266140,11.69,0,9.56,0.8,0,2.9,0,0,0,75.05,3747012,2074680,269892,8736,1646536,1678388,1048572,0,1048572
2024-02-29 16:42:42.533+02,0,318732,5266120,5266120,11.67,0,9.56,0.8,0,2.9,0,0,0,75.09,3747012,2082384,254296,8736,1648516,1665028,1048572,0,1048572
2024-02-29 16:42:47.554+02,0,318732,5266040,5266036,11.61,0,9.56,0.79,0,2.89,0,0,0,75.16,3747012,2077184,264652,8736,1647136,1675380,1048572,0,1048572
2024-02-29 16:42:52.559+02,0,318732,5266124,5266124,11.55,0,9.55,0.78,0,2.88,0,0,0,75.25,3747012,2086524,250376,8736,1648600,1661152,1048572,0,1048572
2024-02-29 16:42:57.571+02,0,318732,5266244,5266244,11.48,0,9.53,0.78,0,2.87,0,0,0,75.35,3747012,2081972,254872,8736,1648696,1665772,1048572,0,1048572
2024-02-29 16:43:02.591+02,0,318732,5266208,5266244,11.42,0,9.52,0.77,0,2.86,0,0,0,75.43,3747012,2076656,264168,8736,1648932,1675060,1048572,0,1048572
2024-02-29 16:43:07.603+02,0,318732,5266068,5266064,11.38,0,9.52,0.77,0,2.85,0,0,0,75.45,3747012,2099032,241588,8736,1648804,1652528,1048572,0,1048572
2024-02-29 16:43:12.621+02,0,318732,5266100,5266096,11.39,0,9.52,0.76,0,2.85,0,0,0,75.48,3747012,2104796,231436,8736,1649040,1642504,1048572,0,1048572
2024-02-29 16:43:17.645+02,0,318732,5266216,5266216,11.33,0,9.52,0.75,0,2.85,0,0,0,75.53,3747012,2095048,227020,8736,1649388,1654484,1048572,0,1048572
2024-02-29 16:43:22.657+02,0,318732,5266272,5266272,11.3,0,9.5,0.75,0,2.84,0,0,0,75.63,3747012,2085744,237672,8736,1649280,1667180,1048572,0,1048572
2024-02-29 16:43:27.707+02,0,318732,5266164,5266128,11.24,0,9.48,0.74,0,2.82,0,0,0,75.73,3747012,2081268,243772,8736,1649344,1672192,1048572,0,1048572
2024-02-29 16:43:32.725+02,0,318732,5266220,5266184,11.22,0,9.46,0.74,0,2.81,0,0,0,75.77,3747012,2089808,246876,8736,1649264,1658180,1048572,0,1048572
2024-02-29 16:43:37.742+02,0,318732,5266348,5266348,11.17,0,9.45,0.73,0,2.8,0,0,0,75.86,3747012,2083992,234708,8736,1649004,1646364,1048572,0,1048572
2024-02-29 16:43:42.762+02,0,318732,5266668,5266668,11.13,0,9.44,0.73,0,2.8,0,0,0,75.9,3747012,2078196,248604,8736,1647140,1660036,1048572,0,1048572
2024-02-29 16:43:47.864+02,0,318732,5266492,5266492,11.08,0,9.44,0.72,0,2.8,0,0,0,75.95,3747012,2086532,254476,8736,1650368,1667204,1048572,0,1048572
2024-02-29 16:43:53.879+02,0,318732,5266560,5266560,11.05,0,9.43,0.72,0,2.79,0,0,0,76.02,3747012,2093792,245944,8736,1649480,1658872,1048572,0,1048572
2024-02-29 16:43:58.93+02,0,318732,5266348,5266348,10.99,0,9.42,0.71,0,2.78,0,0,0,76.09,3747012,2076696,261692,8736,1649924,1673440,1048572,0,1048572
2024-02-29 16:44:03.945+02,0,318732,5266352,5266352,10.96,0,9.42,0.71,0,2.78,0,0,0,76.14,3747012,2083204,255172,8736,1650072,1667064,1048572,0,1048572
2024-02-29 16:44:08.96+02,0,318732,5266240,5266236,10.91,0,9.41,0.71,0,2.77,0,0,0,76.21,3747012,2088340,246652,8736,1649492,1659028,1048572,0,1048572
2024-02-29 16:44:14.159+02,0,318732,5266272,5266268,10.87,0,9.41,0.7,0,2.77,0,0,0,76.24,3747012,2091120,243964,8736,1650532,1655852,1048572,0,1048572
2024-02-29 16:44:19.183+02,0,318732,5266364,5266364,10.84,0,9.41,0.7,0,2.76,0,0,0,76.28,3747012,2086396,253180,8736,1649680,1664320,1048572,0,1048572
2024-02-29 16:44:24.204+02,0,318732,5266636,5266636,10.81,0,9.41,0.69,0,2.76,0,0,0,76.34,3747012,2090456,247464,8736,1649924,1660600,1048572,0,1048572
2024-02-29 16:44:29.218+02,0,318732,5266520,5266516,10.77,0,9.41,0.69,0,2.75,0,0,0,76.39,3747012,2093204,244184,8736,1650032,1656752,1048572,0,1048572
2024-02-29 16:44:34.238+02,0,318732,5266552,5266548,10.72,0,9.4,0.68,0,2.74,0,0,0,76.47,3747012,2092620,249436,8736,1650140,1660964,1048572,0,1048572
2024-02-29 16:44:39.265+02,0,318732,5266708,5266708,10.67,0,9.39,0.68,0,2.73,0,0,0,76.53,3747012,2088744,246296,8736,1650264,1660020,1048572,0,1048572
2024-02-29 16:44:44.283+02,0,318732,5266588,5266708,10.63,0,9.38,0.67,0,2.73,0,0,0,76.59,3747012,2084304,257772,8736,1650576,1670116,1048572,0,1048572
2024-02-29 16:44:54.312+02,0,318732,5266388,5266448,10.57,0,9.38,0.67,0,2.72,0,0,0,76.66,3747012,2084808,240196,8736,1650748,1669536,1048572,0,1048572
2024-02-29 16:45:00.336+02,0,318732,5266388,5266388,10.53,0,9.38,0.66,0,2.71,0,0,0,76.72,3747012,2080476,239400,8736,1650356,1672296,1048572,0,1048572
2024-02-29 16:45:05.36+02,0,318732,5266248,5266244,10.49,0,9.37,0.66,0,2.71,0,0,0,76.78,3747012,2097120,245000,8736,1650412,1657620,1048572,0,1048572
2024-02-29 16:45:10.381+02,0,318732,5266264,5266300,10.47,0,9.36,0.65,0,2.7,0,0,0,76.81,3747012,2079700,244720,8736,1650160,1657400,1048572,0,1048572
2024-02-29 16:45:15.448+02,0,318732,5266332,5266352,10.43,0,9.36,0.65,0,2.69,0,0,0,76.87,3747012,2093228,245372,8736,1650392,1658452,1048572,0,1048572
2024-02-29 16:45:20.498+02,0,318732,5266408,5266408,10.41,0,9.37,0.65,0,2.7,0,0,0,76.83,3747012,2099940,239348,8736,1647952,1652936,1048572,0,1048572
2024-02-29 16:45:25.491+02,0,318732,5266340,5266336,10.42,0,9.37,0.64,0,2.69,0,0,0,76.88,3747012,2076672,261920,8736,1648360,1675636,1048572,0,1048572
2024-02-29 16:45:30.512+02,0,318732,5266396,5266392,10.38,0,9.36,0.64,0,2.68,0,0,0,76.94,3747012,2086916,250776,8736,1648640,1663828,1048572,0,1048572
2024-02-29 16:45:35.554+02,0,318732,5266524,5266524,10.34,0,9.37,0.63,0,2.68,0,0,0,76.98,3747012,2108136,235516,8736,1650920,1647604,1048572,0,1048572
2024-02-29 16:45:40.547+02,0,318732,5266844,5266844,10.3,0,9.36,0.63,0,2.67,0,0,0,77.04,3747012,2082492,261900,8736,1650032,1676860,1048572,0,1048572
2024-02-29 16:45:45.566+02,0,318732,5266692,5266688,10.26,0,9.36,0.63,0,2.67,0,0,0,77.09,3747012,2077628,247376,8736,1649384,1660848,1048572,0,1048572
2024-02-29 16:45:50.582+02,0,318732,5266784,5266780,10.22,0,9.36,0.62,0,2.67,0,0,0,77.1,3747012,2094268,250604,8736,1649196,1663532,1048572,0,1048572
2024-02-29 16:45:55.59+02,0,318732,5266896,5266896,10.21,0,9.36,0.62,0,2.66,0,0,0,77.15,3747012,2094328,242936,8736,1649972,1655924,1048572,0,1048572
2024-02-29 16:46:00.615+02,0,318732,5266896,5266896,10.17,0,9.35,0.62,0,2.66,0,0,0,77.21,3747012,2099388,234932,8736,1649760,1649504,1048572,0,1048572
2024-02-29 16:46:05.61+02,0,318732,5259592,5259584,10.13,0,9.35,0.61,0,2.65,0,0,0,77.25,3747012,2085848,239308,8736,1650024,1653332,1048572,0,1048572
2024-02-29 16:46:10.64+02,0,318732,5259768,5259764,10.1,0,9.34,0.61,0,2.65,0,0,0,77.29,3747012,2096584,253220,8736,1643564,1658080,1048572,0,1048572
2024-02-29 16:46:15.665+02,0,318732,5259900,5259900,10.07,0,9.34,0.61,0,2.64,0,0,0,77.34,3747012,2097292,244084,8736,1643668,1652620,1048572,0,1048572
2024-02-29 16:46:21.678+02,0,318732,5261320,5261320,10.03,0,9.34,0.6,0,2.64,0,0,0,77.37,3747012,2091148,253540,8736,1643516,1661940,1048572,0,1048572
